,LSOA11CD,LSOA11NM,LSOA21CD,LSOA21NM,CHGIND,LAD22CD,LAD22NM,TotalRes11,TotalRes21,sqkm21,prop21
2523,E01002539,Hillingdon 005D,E01002539,Hillingdon 005D,U,E09000017,Hillingdon,1524,1709,0.3722191719440857,1.0
2524,E01002921,Kingston upon Thames 011A,E01002921,Kingston upon Thames 011A,U,E09000021,Kingston upon Thames,1555,1727,0.1720206610415401,1.0
2525,E01002657,Hounslow 018E,E01002657,Hounslow 018E,U,E09000018,Hounslow,1876,1931,0.23289845211749372,1.0
2526,E01002540,Hillingdon 020C,E01002540,Hillingdon 020C,U,E09000017,Hillingdon,1676,1825,0.22642051576549727,1.0
2527,E01002922,Kingston upon Thames 010A,E01002922,Kingston upon Thames 010A,U,E09000021,Kingston upon Thames,1632,1640,0.31689920832729557,1.0
2528,E01002658,Hounslow 015D,E01002658,Hounslow 015D,U,E09000018,Hounslow,1333,1348,0.17481057388795707,1.0
2529,E01002541,Hillingdon 023A,E01002541,Hillingdon 023A,U,E09000017,Hillingdon,1949,2005,0.3816035012045069,1.0
2530,E01002923,Kingston upon Thames 013A,E01002923,Kingston upon Thames 013A,U,E09000021,Kingston upon Thames,1570,1672,0.11691602610510435,1.0
2531,E01002659,Hounslow 019E,E01002659,Hounslow 019E,U,E09000018,Hounslow,1398,1459,0.2846161837796062,1.0
2532,E01002660,Hounslow 016C,E01002660,Hounslow 016C,U,E09000018,Hounslow,1758,2088,0.268243612651217,1.0
2533,E01002542,Hillingdon 020D,E01002542,Hillingdon 020D,U,E09000017,Hillingdon,1913,2120,0.17717245177847052,1.0
2534,E01002661,Hounslow 016D,E01002661,Hounslow 016D,U,E09000018,Hounslow,1849,2375,0.2803470970127161,1.0
2535,E01002924,Kingston upon Thames 014E,E01002924,Kingston upon Thames 014E,U,E09000021,Kingston upon Thames,1530,1546,0.3260154878834258,1.0
2536,E01002925,Kingston upon Thames 013B,E01002925,Kingston upon Thames 013B,U,E09000021,Kingston upon Thames,1615,1571,0.23124155266040936,1.0
2537,E01002926,Kingston upon Thames 010B,E01002926,Kingston upon Thames 010B,U,E09000021,Kingston upon Thames,1535,1604,0.28891653356354735,1.0
2538,E01002543,Hillingdon 020E,E01002543,Hillingdon 020E,U,E09000017,Hillingdon,1728,1923,0.27358950323726,1.0
2539,E01002927,Kingston upon Thames 008A,E01002927,Kingston upon Thames 008A,U,E09000021,Kingston upon Thames,1556,1681,0.22075477399280297,1.0
2540,E01002662,Hounslow 017C,E01002662,Hounslow 017C,U,E09000018,Hounslow,1999,2508,0.2448086343848367,1.0
2541,E01002544,Hillingdon 023B,E01002544,Hillingdon 023B,U,E09000017,Hillingdon,1678,1694,0.619000080336354,1.0
2542,E01002928,Kingston upon Thames 008B,E01002928,Kingston upon Thames 008B,U,E09000021,Kingston upon Thames,1604,1946,0.25529560996952666,1.0
2543,E01002663,Hounslow 017D,E01002663,Hounslow 017D,U,E09000018,Hounslow,2074,2160,0.17298276973351545,1.0
2544,E01002545,Hillingdon 023C,E01002545,Hillingdon 023C,U,E09000017,Hillingdon,1503,1494,0.28341777874990387,1.0
2545,E01002929,Kingston upon Thames 007A,E01002929,Kingston upon Thames 007A,U,E09000021,Kingston upon Thames,1633,1696,0.6002633538746249,1.0
2546,E01002665,Hounslow 016E,E01002665,Hounslow 016E,U,E09000018,Hounslow,1618,1743,0.1388731486627318,1.0
2547,E01002546,Hillingdon 023D,E01002546,Hillingdon 023D,U,E09000017,Hillingdon,1573,1736,0.19125882907974687,1.0
2548,E01002930,Kingston upon Thames 007B,E01002930,Kingston upon Thames 007B,U,E09000021,Kingston upon Thames,1709,1967,0.26707698640575805,1.0
2549,E01002666,Hounslow 021E,E01002666,Hounslow 021E,U,E09000018,Hounslow,1558,1862,0.25426003380554957,1.0
2550,E01002547,Hillingdon 023E,E01002547,Hillingdon 023E,U,E09000017,Hillingdon,1566,1716,0.17967220986449103,1.0
2551,E01002745,Islington 013C,E01002745,Islington 013C,U,E09000019,Islington,1467,1412,0.10668672728790562,1.0
2552,E01002747,Islington 006B,E01002747,Islington 006B,U,E09000019,Islington,1635,1556,0.10274133813827582,1.0
2553,E01002748,Islington 006C,E01002748,Islington 006C,U,E09000019,Islington,1467,1654,0.1412474979514935,1.0
2554,E01002749,Islington 006D,E01002749,Islington 006D,U,E09000019,Islington,1316,1524,0.0832730257389917,1.0
2555,E01002751,Islington 005E,E01002751,Islington 005E,U,E09000019,Islington,1796,1837,0.07718728849816246,1.0
2556,E01002752,Islington 009E,E01002752,Islington 009E,U,E09000019,Islington,1522,1621,0.09016609018419998,1.0
2557,E01002753,Islington 002A,E01002753,Islington 002A,U,E09000019,Islington,1429,1447,0.08117766856385955,1.0
2558,E01002754,Islington 002B,E01002754,Islington 002B,U,E09000019,Islington,1508,1549,0.1229875451395683,1.0
2559,E01002755,Islington 001A,E01002755,Islington 001A,U,E09000019,Islington,1326,1319,0.09806490240068524,1.0
2560,E01002756,Islington 001B,E01002756,Islington 001B,U,E09000019,Islington,1332,1314,0.11531366950227326,1.0
2561,E01002757,Islington 002C,E01002757,Islington 002C,U,E09000019,Islington,1433,1449,0.090941352169709,1.0
2562,E01002758,Islington 001C,E01002758,Islington 001C,U,E09000019,Islington,1576,1736,0.11938663994626195,1.0
2563,E01002759,Islington 002D,E01002759,Islington 002D,U,E09000019,Islington,1647,1504,0.10632440707160895,1.0
2564,E01002760,Islington 002E,E01002760,Islington 002E,U,E09000019,Islington,1543,1736,0.09066396663123515,1.0
2565,E01002762,Islington 011C,E01002762,Islington 011C,U,E09000019,Islington,1949,1872,0.16002219655825375,1.0
2566,E01002763,Islington 007D,E01002763,Islington 007D,U,E09000019,Islington,1437,1302,0.09872600910675454,1.0
2567,E01002764,Islington 010A,E01002764,Islington 010A,U,E09000019,Islington,1779,1816,0.1326255430837778,1.0
2568,E01002765,Islington 015D,E01002765,Islington 015D,U,E09000019,Islington,2513,2857,0.17086512368675053,1.0
2569,E01002766,Islington 015E,E01002766,Islington 015E,U,E09000019,Islington,1794,2180,0.1367140421254076,1.0
2570,E01002767,Islington 011D,E01002767,Islington 011D,U,E09000019,Islington,2044,2151,0.11883424758010766,1.0
2571,E01002768,Islington 004A,E01002768,Islington 004A,U,E09000019,Islington,1604,1611,0.10379796650090518,1.0
2572,E01002769,Islington 008A,E01002769,Islington 008A,U,E09000019,Islington,2053,1858,0.21517091908246327,1.0
2573,E01002770,Islington 004B,E01002770,Islington 004B,U,E09000019,Islington,1541,1846,0.2102019678138573,1.0
2574,E01002771,Islington 004C,E01002771,Islington 004C,U,E09000019,Islington,1483,1544,0.1197661099326921,1.0
2575,E01002772,Islington 002F,E01002772,Islington 002F,U,E09000019,Islington,1848,1886,0.10381520028663133,1.0
2576,E01002773,Islington 004D,E01002773,Islington 004D,U,E09000019,Islington,1386,1645,0.09654201764624663,1.0
2577,E01002774,Islington 004E,E01002774,Islington 004E,U,E09000019,Islington,2110,2139,0.17841632410155717,1.0
2578,E01002775,Islington 014D,E01002775,Islington 014D,U,E09000019,Islington,1429,1408,0.11836596422064197,1.0
2579,E01002776,Islington 014E,E01002776,Islington 014E,U,E09000019,Islington,1661,1859,0.11576293929759389,1.0
2580,E01002777,Islington 012A,E01002777,Islington 012A,U,E09000019,Islington,1626,1678,0.1178636546342916,1.0
2581,E01002778,Islington 012B,E01002778,Islington 012B,U,E09000019,Islington,1787,1940,0.10497397300636409,1.0
2582,E01002779,Islington 012C,E01002779,Islington 012C,U,E09000019,Islington,1891,1753,0.11059012665546211,1.0
2583,E01002780,Islington 014F,E01002780,Islington 014F,U,E09000019,Islington,1640,1699,0.07891696713886139,1.0
2584,E01002781,Islington 012D,E01002781,Islington 012D,U,E09000019,Islington,1350,1740,0.09118510847265798,1.0
2585,E01002782,Islington 012E,E01002782,Islington 012E,U,E09000019,Islington,1533,1432,0.08820580172418652,1.0
2586,E01002783,Islington 010B,E01002783,Islington 010B,U,E09000019,Islington,1487,1701,0.09828938587300634,1.0
2587,E01002784,Islington 010C,E01002784,Islington 010C,U,E09000019,Islington,1795,1755,0.12933924988880718,1.0
2588,E01002785,Islington 008B,E01002785,Islington 008B,U,E09000019,Islington,1968,1861,0.14223839281633605,1.0
2589,E01002786,Islington 010D,E01002786,Islington 010D,U,E09000019,Islington,1805,1941,0.1088149720556141,1.0
2590,E01002787,Islington 010E,E01002787,Islington 010E,U,E09000019,Islington,1620,1472,0.11079919079255869,1.0
2591,E01002788,Islington 008C,E01002788,Islington 008C,U,E09000019,Islington,1851,1822,0.12244709433491104,1.0
2592,E01002797,Islington 018B,E01002797,Islington 018B,U,E09000019,Islington,1873,1824,0.1086468005819993,1.0
2593,E01002798,Islington 018C,E01002798,Islington 018C,U,E09000019,Islington,1965,1977,0.13849040763813772,1.0
2594,E01002799,Islington 018D,E01002799,Islington 018D,U,E09000019,Islington,1839,1908,0.08471064847383744,1.0
2595,E01002800,Islington 018E,E01002800,Islington 018E,U,E09000019,Islington,1049,1769,0.08289915590164583,1.0
2596,E01002801,Islington 020C,E01002801,Islington 020C,U,E09000019,Islington,1553,1460,0.10696451088361986,1.0
2597,E01002802,Islington 020D,E01002802,Islington 020D,U,E09000019,Islington,1480,1852,0.10837591981945918,1.0
2598,E01002804,Islington 001D,E01002804,Islington 001D,U,E09000019,Islington,1669,1539,0.11014681910032717,1.0
2599,E01002805,Islington 003B,E01002805,Islington 003B,U,E09000019,Islington,1569,1433,0.1279910357862883,1.0
2600,E01002931,Kingston upon Thames 007C,E01002931,Kingston upon Thames 007C,U,E09000021,Kingston upon Thames,1850,2013,0.30655618997247014,1.0
2601,E01002843,Kensington and Chelsea 021D,E01002843,Kensington and Chelsea 021D,U,E09000020,Kensington and Chelsea,1232,1295,0.0672476562674035,1.0
2602,E01002891,Kensington and Chelsea 010D,E01002891,Kensington and Chelsea 010D,U,E09000020,Kensington and Chelsea,1446,1183,0.09866585986242694,1.0
2603,E01002806,Islington 003C,E01002806,Islington 003C,U,E09000019,Islington,1595,1646,0.11178280718169238,1.0
2604,E01002892,Kensington and Chelsea 010E,E01002892,Kensington and Chelsea 010E,U,E09000020,Kensington and Chelsea,1831,1290,0.07341560713292138,1.0
2605,E01002626,Hounslow 004C,E01002626,Hounslow 004C,U,E09000018,Hounslow,1626,1623,0.35036162667465715,1.0
2606,E01002736,Islington 005C,E01002736,Islington 005C,U,E09000019,Islington,1580,1477,0.07308754185311613,1.0
2607,E01002789,Islington 008D,E01002789,Islington 008D,U,E09000019,Islington,1874,1849,0.1336248324754194,1.0
2608,E01002893,Kensington and Chelsea 017C,E01002893,Kensington and Chelsea 017C,U,E09000020,Kensington and Chelsea,1775,1576,0.09800199759618096,1.0
2609,E01002575,Hounslow 001E,E01002575,Hounslow 001E,U,E09000018,Hounslow,1745,1619,0.22693811429693217,1.0
2610,E01002681,Hounslow 014C,E01002681,Hounslow 014C,U,E09000018,Hounslow,2063,2435,0.31050465948832073,1.0
2611,E01002682,Hounslow 014D,E01002682,Hounslow 014D,U,E09000018,Hounslow,2325,2337,0.4334154980704491,1.0
2612,E01002686,Hounslow 006E,E01002686,Hounslow 006E,U,E09000018,Hounslow,1765,1775,0.9874308065625146,1.0
2613,E01002687,Hounslow 029A,E01002687,Hounslow 029A,U,E09000018,Hounslow,1707,1673,0.1767771327828166,1.0
2614,E01002689,Hounslow 007E,E01002689,Hounslow 007E,U,E09000018,Hounslow,1585,1559,0.13938003141947522,1.0
2615,E01002690,Hounslow 007F,E01002690,Hounslow 007F,U,E09000018,Hounslow,1470,1379,0.1798915997191304,1.0
2616,E01002691,Hounslow 029B,E01002691,Hounslow 029B,U,E09000018,Hounslow,1596,1629,0.5082122089657723,1.0
2617,E01002692,Hounslow 029C,E01002692,Hounslow 029C,U,E09000018,Hounslow,1782,2105,0.3273610658998377,1.0
2618,E01002693,Hounslow 029D,E01002693,Hounslow 029D,U,E09000018,Hounslow,1694,1790,0.20527471914500964,1.0
2619,E01002694,Islington 019A,E01002694,Islington 019A,U,E09000019,Islington,1532,1665,0.0701777686440247,1.0
2620,E01002695,Islington 021A,E01002695,Islington 021A,U,E09000019,Islington,1710,1476,0.11856495507519962,1.0
2621,E01002696,Islington 020A,E01002696,Islington 020A,U,E09000019,Islington,1813,1747,0.14809471511934608,1.0
2622,E01002633,Hounslow 005A,E01002633,Hounslow 005A,U,E09000018,Hounslow,1643,2229,0.9886220592750816,1.0
2623,E01002697,Islington 019B,E01002697,Islington 019B,U,E09000019,Islington,2098,1966,0.11135859224906067,1.0
2624,E01002667,Hounslow 020A,E01002667,Hounslow 020A,U,E09000018,Hounslow,1573,2193,0.312878010642224,1.0
2625,E01002913,Kensington and Chelsea 021E,E01002913,Kensington and Chelsea 021E,U,E09000020,Kensington and Chelsea,1894,1761,0.10921603440845591,1.0
2626,E01002698,Islington 017A,E01002698,Islington 017A,U,E09000019,Islington,2063,2040,0.1099721763766415,1.0
2627,E01002548,Hillingdon 025A,E01002548,Hillingdon 025A,U,E09000017,Hillingdon,1675,2120,1.151752728215667,1.0
2628,E01002699,Islington 017B,E01002699,Islington 017B,U,E09000019,Islington,1507,1485,0.09155327645250884,1.0
2629,E01002529,Hillingdon 029C,E01002529,Hillingdon 029C,U,E09000017,Hillingdon,2086,2534,0.25695236357010426,1.0
2630,E01002844,Kensington and Chelsea 019A,E01002844,Kensington and Chelsea 019A,U,E09000020,Kensington and Chelsea,1370,1147,0.12383757750111238,1.0
2631,E01002845,Kensington and Chelsea 019B,E01002845,Kensington and Chelsea 019B,U,E09000020,Kensington and Chelsea,1358,1169,0.07036988568296444,1.0
2632,E01002846,Kensington and Chelsea 017A,E01002846,Kensington and Chelsea 017A,U,E09000020,Kensington and Chelsea,1315,1289,0.10549044768274796,1.0
2633,E01002847,Kensington and Chelsea 015B,E01002847,Kensington and Chelsea 015B,U,E09000020,Kensington and Chelsea,1599,1393,0.07219003273578495,1.0
2634,E01002848,Kensington and Chelsea 015C,E01002848,Kensington and Chelsea 015C,U,E09000020,Kensington and Chelsea,1572,1252,0.08202314897753354,1.0
2635,E01002849,Kensington and Chelsea 017B,E01002849,Kensington and Chelsea 017B,U,E09000020,Kensington and Chelsea,1525,1541,0.06496339702182351,1.0
2636,E01002850,Kensington and Chelsea 013D,E01002850,Kensington and Chelsea 013D,U,E09000020,Kensington and Chelsea,1451,1405,0.07453501020394185,1.0
2637,E01002851,Kensington and Chelsea 015D,E01002851,Kensington and Chelsea 015D,U,E09000020,Kensington and Chelsea,1642,1335,0.06017281389059335,1.0
2638,E01002852,Kensington and Chelsea 001A,E01002852,Kensington and Chelsea 001A,U,E09000020,Kensington and Chelsea,1908,2216,0.5135513474786022,1.0
2639,E01002680,Hounslow 009D,E01002680,Hounslow 009D,U,E09000018,Hounslow,1952,2078,0.4088772930901893,1.0
2640,E01002853,Kensington and Chelsea 001B,E01002853,Kensington and Chelsea 001B,U,E09000020,Kensington and Chelsea,1093,1428,0.0634225461699741,1.0
2641,E01002854,Kensington and Chelsea 001C,E01002854,Kensington and Chelsea 001C,U,E09000020,Kensington and Chelsea,1121,1103,0.12855762918360275,1.0
2642,E01002855,Kensington and Chelsea 001D,E01002855,Kensington and Chelsea 001D,U,E09000020,Kensington and Chelsea,1728,1592,0.10591864661174011,1.0
2643,E01002856,Kensington and Chelsea 004E,E01002856,Kensington and Chelsea 004E,U,E09000020,Kensington and Chelsea,1738,1433,0.07790086772359968,1.0
2644,E01002857,Kensington and Chelsea 001E,E01002857,Kensington and Chelsea 001E,U,E09000020,Kensington and Chelsea,1349,1376,0.05996558989932528,1.0
2645,E01002858,Kensington and Chelsea 014C,E01002858,Kensington and Chelsea 014C,U,E09000020,Kensington and Chelsea,1254,1323,0.05873221299165817,1.0
2646,E01002859,Kensington and Chelsea 012C,E01002859,Kensington and Chelsea 012C,U,E09000020,Kensington and Chelsea,1628,1249,0.12813377241284932,1.0
2647,E01002860,Kensington and Chelsea 012D,E01002860,Kensington and Chelsea 012D,U,E09000020,Kensington and Chelsea,1502,1144,0.111242280441058,1.0
2648,E01002861,Kensington and Chelsea 014D,E01002861,Kensington and Chelsea 014D,U,E09000020,Kensington and Chelsea,1424,1256,0.08624010080067922,1.0
2649,E01002862,Kensington and Chelsea 014E,E01002862,Kensington and Chelsea 014E,U,E09000020,Kensington and Chelsea,1543,1089,0.04394794090872353,1.0
2650,E01002863,Kensington and Chelsea 012E,E01002863,Kensington and Chelsea 012E,U,E09000020,Kensington and Chelsea,1441,1117,0.12420246964784042,1.0
2651,E01002864,Kensington and Chelsea 009A,E01002864,Kensington and Chelsea 009A,U,E09000020,Kensington and Chelsea,1500,1480,0.2962753212951173,1.0
2652,E01002865,Kensington and Chelsea 011E,E01002865,Kensington and Chelsea 011E,U,E09000020,Kensington and Chelsea,1383,1449,0.13095415599975604,1.0
2653,E01002866,Kensington and Chelsea 009B,E01002866,Kensington and Chelsea 009B,U,E09000020,Kensington and Chelsea,1744,1833,0.1578340768019862,1.0
2654,E01002867,Kensington and Chelsea 009C,E01002867,Kensington and Chelsea 009C,U,E09000020,Kensington and Chelsea,1981,1680,0.10587348370449155,1.0
2655,E01002868,Kensington and Chelsea 009D,E01002868,Kensington and Chelsea 009D,U,E09000020,Kensington and Chelsea,1652,1355,0.24656181724037468,1.0
2656,E01002869,Kensington and Chelsea 009E,E01002869,Kensington and Chelsea 009E,U,E09000020,Kensington and Chelsea,1507,1740,0.10133645439063453,1.0
2657,E01002870,Kensington and Chelsea 005A,E01002870,Kensington and Chelsea 005A,U,E09000020,Kensington and Chelsea,1386,1593,0.12654681909511853,1.0
2658,E01002871,Kensington and Chelsea 007B,E01002871,Kensington and Chelsea 007B,U,E09000020,Kensington and Chelsea,1685,1463,0.1306648082119814,1.0
2659,E01002872,Kensington and Chelsea 005B,E01002872,Kensington and Chelsea 005B,U,E09000020,Kensington and Chelsea,1446,1349,0.09679123425322766,1.0
2660,E01002873,Kensington and Chelsea 007C,E01002873,Kensington and Chelsea 007C,U,E09000020,Kensington and Chelsea,1331,1361,0.12998299787058004,1.0
2661,E01002874,Kensington and Chelsea 007D,E01002874,Kensington and Chelsea 007D,U,E09000020,Kensington and Chelsea,1439,1134,0.08295469996873046,1.0
2662,E01002875,Kensington and Chelsea 007E,E01002875,Kensington and Chelsea 007E,U,E09000020,Kensington and Chelsea,1388,1260,0.1596808936827432,1.0
2663,E01002876,Kensington and Chelsea 003A,E01002876,Kensington and Chelsea 003A,U,E09000020,Kensington and Chelsea,1732,1831,0.1248784275675307,1.0
2664,E01002877,Kensington and Chelsea 003B,E01002877,Kensington and Chelsea 003B,U,E09000020,Kensington and Chelsea,1710,2186,0.16788912649908036,1.0
2665,E01002878,Kensington and Chelsea 003C,E01002878,Kensington and Chelsea 003C,U,E09000020,Kensington and Chelsea,1629,1447,0.12207863677030298,1.0
2666,E01002879,Kensington and Chelsea 005C,E01002879,Kensington and Chelsea 005C,U,E09000020,Kensington and Chelsea,1528,1946,0.08493658717991957,1.0
2667,E01002880,Kensington and Chelsea 005D,E01002880,Kensington and Chelsea 005D,U,E09000020,Kensington and Chelsea,1540,1144,0.06454415430672293,1.0
2668,E01002881,Kensington and Chelsea 005E,E01002881,Kensington and Chelsea 005E,U,E09000020,Kensington and Chelsea,1398,1361,0.05862445692311617,1.0
2669,E01002882,Kensington and Chelsea 006A,E01002882,Kensington and Chelsea 006A,U,E09000020,Kensington and Chelsea,1334,1046,0.11823052945990593,1.0
2670,E01002883,Kensington and Chelsea 006B,E01002883,Kensington and Chelsea 006B,U,E09000020,Kensington and Chelsea,1836,1479,0.11568325308343921,1.0
2671,E01002884,Kensington and Chelsea 006C,E01002884,Kensington and Chelsea 006C,U,E09000020,Kensington and Chelsea,1403,1384,0.07683407470628445,1.0
2672,E01002519,Hillingdon 022D,E01002519,Hillingdon 022D,U,E09000017,Hillingdon,1491,1981,0.6362641796763352,1.0
2673,E01002885,Kensington and Chelsea 006D,E01002885,Kensington and Chelsea 006D,U,E09000020,Kensington and Chelsea,1538,1317,0.05414135040018977,1.0
2674,E01002700,Islington 017C,E01002700,Islington 017C,U,E09000019,Islington,1478,1376,0.17982997911389895,1.0
2675,E01002932,Kingston upon Thames 006A,E01002932,Kingston upon Thames 006A,U,E09000021,Kingston upon Thames,1757,2046,0.23038541080752944,1.0
2676,E01002807,Islington 001E,E01002807,Islington 001E,U,E09000019,Islington,1734,1705,0.0922023878309149,1.0
2677,E01002886,Kensington and Chelsea 006E,E01002886,Kensington and Chelsea 006E,U,E09000020,Kensington and Chelsea,1548,1319,0.12309438698737132,1.0
2678,E01002887,Kensington and Chelsea 010A,E01002887,Kensington and Chelsea 010A,U,E09000020,Kensington and Chelsea,1401,1044,0.07689677673609054,1.0
2679,E01002888,Kensington and Chelsea 013E,E01002888,Kensington and Chelsea 013E,U,E09000020,Kensington and Chelsea,2078,1562,0.07963966455862247,1.0
2680,E01002889,Kensington and Chelsea 010B,E01002889,Kensington and Chelsea 010B,U,E09000020,Kensington and Chelsea,1279,1558,0.11917666505637264,1.0
2681,E01002890,Kensington and Chelsea 010C,E01002890,Kensington and Chelsea 010C,U,E09000020,Kensington and Chelsea,1812,1398,0.157015459214909,1.0
2682,E01002668,Hounslow 014A,E01002668,Hounslow 014A,U,E09000018,Hounslow,2014,2284,0.3428778446848153,1.0
2683,E01002549,Hillingdon 025B,E01002549,Hillingdon 025B,U,E09000017,Hillingdon,1751,1870,0.6039262616888124,1.0
